,assignmentId,question,response,condition,task
367,3e5ad4c7,assit_useful_detail,I first tried to figure out each question myself and if Jarvis's answer was close to mind I chose its answer.,Conf.+Single,lsat
368,3e5ad4c7,,no,Conf.+Single,lsat
369,3e5ad4c7,,none,Conf.+Single,lsat
370,3e5ad4c9,assist_is_useful,4,Conf.+Adaptive,lsat
371,3e5ad4c9,expl_is_useful,4,Conf.+Adaptive,lsat
372,3e5ad4c9,assit_useful_detail,I took Jarvis' info into consideration. But I did not rely solely on Jarvis.,Conf.+Adaptive,lsat
373,3e5ad4c9,,no,Conf.+Adaptive,lsat
374,3e5ad4c9,,,Conf.+Adaptive,lsat
375,3e5ad4cb,assist_is_useful,3,Conf.,lsat
376,3e5ad4cb,expl_is_useful,,Conf.,lsat
377,3e5ad4cb,assit_useful_detail,"I tried to ignore the provided ratings, as they seemed to be frequently incorrect. Looking at the ratings contaminated my opinions, causing me to misjudge and change several correct answers to incorrect answers.",Conf.,lsat
378,3e5ad4cb,,no,Conf.,lsat
379,3e5ad4cb,,"No further relevant comment, at this time.",Conf.,lsat
380,3e5ad4cc,assist_is_useful,3,Conf.+Double,lsat
381,3e5ad4cc,expl_is_useful,2,Conf.+Double,lsat
382,3e5ad4cc,assit_useful_detail,the ai was wrong a lot so i was a bit doubtful on using it.,Conf.+Double,lsat
383,3e5ad4cc,,no,Conf.+Double,lsat
384,3e5ad4cc,,,Conf.+Double,lsat
385,3e5ad4cd,assist_is_useful,4,Conf.+Single,lsat
386,3e5ad4cd,expl_is_useful,4,Conf.+Single,lsat
387,3e5ad4cd,assit_useful_detail,"I would come up with my own conclusion first and then see if it matched.  If it matched, I was fairly confident and would submit; otherwise, I would double-check my answer, and consider the explanation.",Conf.+Single,lsat
388,3e5ad4cd,,no,Conf.+Single,lsat
389,3e5ad4cd,,None.,Conf.+Single,lsat
390,3e5ad4d1,assist_is_useful,4,Conf.+Double,lsat
391,3e5ad4d1,expl_is_useful,2,Conf.+Double,lsat
392,3e5ad4d1,assit_useful_detail,Some of the questions were confounding and seemed to follow an internal logic that I did not understand. So in those cases I just went with Jarvis.,Conf.+Double,lsat
393,3e5ad4d1,,no,Conf.+Double,lsat
394,3e5ad4d1,,None,Conf.+Double,lsat
395,3e5ad4d0,assist_is_useful,4,Conf.+Adaptive,lsat
396,3e5ad4d0,expl_is_useful,4,Conf.+Adaptive,lsat
397,3e5ad4d0,assit_useful_detail,"If Jarvis accuracy is higher than 90%, i consider it, if not, i go with my instinct.",Conf.+Adaptive,lsat
398,3e5ad4d0,,no,Conf.+Adaptive,lsat
399,3e5ad4d0,,,Conf.+Adaptive,lsat
400,3e5ad4d0,assist_is_useful,4,Conf.+Adaptive,lsat
401,3e5ad4d0,expl_is_useful,4,Conf.+Adaptive,lsat
402,3e5ad4d0,assit_useful_detail,"If Jarvis accuracy is higher than 90%, i consider it, if not, i go with my instinct.",Conf.+Adaptive,lsat
403,3e5ad4d0,,no,Conf.+Adaptive,lsat
404,3e5ad4d0,,,Conf.+Adaptive,lsat
405,3e5ad4d2,assist_is_useful,4,Conf.+Adaptive,lsat
406,3e5ad4d2,expl_is_useful,4,Conf.+Adaptive,lsat
407,3e5ad4d2,assit_useful_detail,"On some of the more convoluted questions, I relied on Jarvis to help me cement my thought process. One of the questions, I relied on him and got it wrong, but I should have relied on him more, I think. ",Conf.+Adaptive,lsat
408,3e5ad4d2,,no,Conf.+Adaptive,lsat
409,3e5ad4d2,,,Conf.+Adaptive,lsat
410,3e5ad4d3,assist_is_useful,5,Conf.+Double,lsat
411,3e5ad4d3,expl_is_useful,5,Conf.+Double,lsat
412,3e5ad4d3,assit_useful_detail,I read the information myself and then used Jarvis's explanation to crosscheck my own. I also checked to see if what Jarvis was saying had reasoning.,Conf.+Double,lsat
413,3e5ad4d3,,no,Conf.+Double,lsat
414,3e5ad4d3,,No.,Conf.+Double,lsat
415,3e5ad4d4,assist_is_useful,5,Conf.,lsat
416,3e5ad4d4,expl_is_useful,,Conf.,lsat
417,3e5ad4d4,assit_useful_detail,I used Jarvis information when I was undecided to make a decision. Also to weigh and predict a possible answer.,Conf.,lsat
418,3e5ad4d4,,yes,Conf.,lsat
419,3e5ad4d4,,none,Conf.,lsat
420,3e5ad4d5,assist_is_useful,4,Conf.+Single,lsat
421,3e5ad4d5,expl_is_useful,2,Conf.+Single,lsat
422,3e5ad4d5,assit_useful_detail,I used Jarvis to double-check my own answers. I went with Jarvis' answer when I had no preference for an answer.,Conf.+Single,lsat
423,3e5ad4d5,,no,Conf.+Single,lsat
424,3e5ad4d5,,No feedback,Conf.+Single,lsat
425,3e5ad4d6,assist_is_useful,5,Conf.+Double,lsat
426,3e5ad4d6,expl_is_useful,4,Conf.+Double,lsat
427,3e5ad4d6,assit_useful_detail,The probability made it very difficult to consider which would be the right answer. I would choose my answers based on process of elimination.,Conf.+Double,lsat
428,3e5ad4d6,,no,Conf.+Double,lsat
429,3e5ad4d6,,,Conf.+Double,lsat
430,3e5ad4d8,assist_is_useful,3,Conf.+Double,lsat
431,3e5ad4d8,expl_is_useful,3,Conf.+Double,lsat
432,3e5ad4d8,assit_useful_detail,"I developed my own answer and reasoning before looking at the information that Jarvis provided. If I liked his reasoning better,  I sometimes changed my answer.",Conf.+Double,lsat
433,3e5ad4d8,,no,Conf.+Double,lsat
434,3e5ad4d8,,no,Conf.+Double,lsat
435,3e5ad4dc,assist_is_useful,3,Conf.+Single,lsat
436,3e5ad4dc,expl_is_useful,2,Conf.+Single,lsat
437,3e5ad4dc,assit_useful_detail,"I took the answer recommendations into consideration. However, I used my best judgement while trying to figure out the correct answer. ",Conf.+Single,lsat
438,3e5ad4dc,,no,Conf.+Single,lsat
439,3e5ad4dc,,,Conf.+Single,lsat
440,3e5ad4da,assist_is_useful,3,Conf.+Single,lsat
441,3e5ad4da,expl_is_useful,3,Conf.+Single,lsat
442,3e5ad4da,assit_useful_detail,"On one of the earlier hits, I felt that Jarvis' rating and explanation actually misled me to the point I changed my choice to the wrong one.  That caused me to be reluctant to use him and, hence, why I voted neutral.  I found we often agreed, but had I relied solely on Jarvis, my score would likely have been a couple lower points.  ",Conf.+Single,lsat
443,3e5ad4da,,no,Conf.+Single,lsat
444,3e5ad4da,,I thought this was a really fun and interesting hit!  Thank you for allowing me to participate in your study.,Conf.+Single,lsat
445,3e5ad4dd,assist_is_useful,3,Conf.,lsat
446,3e5ad4dd,expl_is_useful,,Conf.,lsat
447,3e5ad4dd,assit_useful_detail,"It took me a while to ""calibrate"" myself to using Jarvis -- at first, I didn't rely on him at all (and got one wrong consequently) and then relied on him TOO much (and got one wrong he was very sure about).  Eventually, I ranked my own level of certainty and then compared that to Jarvis' answer.  In a situation where I wasn't very sure which answer to pick and Jarvis favored one of the ones I was considering, I went with Jarvis' answer.  Otherwise I ignored him if I felt confident. ",Conf.,lsat
448,3e5ad4dd,,no,Conf.,lsat
449,3e5ad4dd,,,Conf.,lsat
450,3e5ad4de,assist_is_useful,3,Conf.+Adaptive,lsat
451,3e5ad4de,expl_is_useful,3,Conf.+Adaptive,lsat
452,3e5ad4de,assit_useful_detail,Sometimes it was helpful when I was questioning two possible choices.,Conf.+Adaptive,lsat
453,3e5ad4de,,no,Conf.+Adaptive,lsat
454,3e5ad4de,,,Conf.+Adaptive,lsat
455,3e5ad4e0,assist_is_useful,4,Conf.,lsat
456,3e5ad4e0,expl_is_useful,,Conf.,lsat
457,3e5ad4e0,assit_useful_detail,"I first read the question and then looked at Jarvis' predictions.  I then thoroughly reviewed the answers while heavily taking into consideration Jarvis' analysis, especially for answers which I wasn't fully confident.",Conf.,lsat
458,3e5ad4e0,,no,Conf.,lsat
459,3e5ad4e0,,None,Conf.,lsat
460,3e5ad4e2,assist_is_useful,4,Conf.+Single,lsat
461,3e5ad4e2,expl_is_useful,4,Conf.+Single,lsat
462,3e5ad4e2,assit_useful_detail,"I used the information to reinforce a decision I had already made without looking at Jarvis' feedback. In cases where I wasn't sure, I looked more closely at Jarvis' answers and sometimes relied on them unless I felt they were incorrect.",Conf.+Single,lsat
463,3e5ad4e2,,no,Conf.+Single,lsat
464,3e5ad4e2,,Thank you.,Conf.+Single,lsat
465,3e5ad4e3,assist_is_useful,4,Conf.+Adaptive,lsat
466,3e5ad4e3,expl_is_useful,4,Conf.+Adaptive,lsat
467,3e5ad4e3,assit_useful_detail,"Sometimes if I was stuck, I relied on him.  In other words, I used him as a tie breaker.",Conf.+Adaptive,lsat
468,3e5ad4e3,,no,Conf.+Adaptive,lsat
469,3e5ad4e3,,,Conf.+Adaptive,lsat
470,3e5ad4e4,assist_is_useful,4,Conf.+Single,lsat
471,3e5ad4e4,expl_is_useful,3,Conf.+Single,lsat
472,3e5ad4e4,assit_useful_detail,Jarvis provide a very informative things.,Conf.+Single,lsat
473,3e5ad4e4,,no,Conf.+Single,lsat
474,3e5ad4e4,,nice,Conf.+Single,lsat
475,3e5ad4e5,assist_is_useful,4,Conf.+Double,lsat
476,3e5ad4e5,expl_is_useful,4,Conf.+Double,lsat
477,3e5ad4e5,assit_useful_detail,"Some of Jarvis answers were not  correct  (2) . 
I have to use my own understanding combined with Jarvis logic to come to a final decision.",Conf.+Double,lsat
478,3e5ad4e5,,yes,Conf.+Double,lsat
479,3e5ad4e5,,none,Conf.+Double,lsat
480,3e5ad4e6,assist_is_useful,2,Conf.+Double,lsat
481,3e5ad4e6,expl_is_useful,3,Conf.+Double,lsat
482,3e5ad4e6,assit_useful_detail,When ever I was 50/50 I went with his higher choice and moat of the time he was wrong.,Conf.+Double,lsat
483,3e5ad4e6,,no,Conf.+Double,lsat
484,3e5ad4e6,,It was entertaining ,Conf.+Double,lsat
485,3e5ad4e7,assist_is_useful,4,Conf.+Adaptive,lsat
486,3e5ad4e7,expl_is_useful,3,Conf.+Adaptive,lsat
487,3e5ad4e7,assit_useful_detail,to clarify the answers and connected the right,Conf.+Adaptive,lsat
488,3e5ad4e7,,no,Conf.+Adaptive,lsat
489,3e5ad4e7,,no,Conf.+Adaptive,lsat
490,3e5ad4e8,assist_is_useful,2,Conf.,lsat
491,3e5ad4e8,expl_is_useful,,Conf.,lsat
492,3e5ad4e8,assit_useful_detail,I generally did not pay attention to it.  I preferred to use my own judgement.,Conf.,lsat
493,3e5ad4e8,,no,Conf.,lsat
494,3e5ad4e8,,No other feedback,Conf.,lsat
495,3e5ad4eb,assist_is_useful,4,Conf.,lsat
496,3e5ad4eb,expl_is_useful,,Conf.,lsat
497,3e5ad4eb,assit_useful_detail,"I formed my own opinion then checked Jarvis's numbers. I would double check my evaluation if our answers disagreed, but ultimately used my own judgement. ",Conf.,lsat
498,3e5ad4eb,,no,Conf.,lsat
499,3e5ad4eb,,It would be nice to get a score at the end. ,Conf.,lsat
500,3e5ad4ed,assist_is_useful,5,Conf.,lsat
501,3e5ad4ed,expl_is_useful,,Conf.,lsat
502,3e5ad4ed,assit_useful_detail,I just started going with him since I kept getting them wrong,Conf.,lsat
503,3e5ad4ed,,no,Conf.,lsat
504,3e5ad4ed,,,Conf.,lsat
505,3e5ad4ef,assist_is_useful,4,Conf.+Adaptive,lsat
506,3e5ad4ef,expl_is_useful,3,Conf.+Adaptive,lsat
507,3e5ad4ef,assit_useful_detail,"If I didn't really know, I went with Jarvis. If Jarvis answer(s) agreed with mine, then I went with Jarvis (even if it seemed lower percentage). sometimes if I felt strongly I went with a pick jarvis didn't suggest",Conf.+Adaptive,lsat
508,3e5ad4ef,,no,Conf.+Adaptive,lsat
509,3e5ad4ef,,none,Conf.+Adaptive,lsat
510,3e5ad4ee,assist_is_useful,4,Conf.+Double,lsat
511,3e5ad4ee,expl_is_useful,3,Conf.+Double,lsat
512,3e5ad4ee,assit_useful_detail,actually jarvis explanations gives an idea to think the answer. and it is help me to find the answer quickly.,Conf.+Double,lsat
513,3e5ad4ee,,no,Conf.+Double,lsat
514,3e5ad4ee,,no,Conf.+Double,lsat
515,3e5ad4f1,assist_is_useful,4,Conf.,lsat
516,3e5ad4f1,expl_is_useful,,Conf.,lsat
517,3e5ad4f1,assit_useful_detail,THE INFORMATION THAT JARVIS PROVIDED IS VERY HELPFUL TO ME. I DISCUSSED IN THIS INFORMATION.,Conf.,lsat
518,3e5ad4f1,,no,Conf.,lsat
519,3e5ad4f1,,VERY INTERESTING HIT.,Conf.,lsat
520,3e5ad4f2,assist_is_useful,3,Conf.+Double,lsat
521,3e5ad4f2,expl_is_useful,3,Conf.+Double,lsat
522,3e5ad4f2,assit_useful_detail,If I was unsure I used his advice and also checked my answer with his. But he was also wrong sometimes so it almost made it more difficult.,Conf.+Double,lsat
523,3e5ad4f2,,no,Conf.+Double,lsat
524,3e5ad4f2,,no it was fun!,Conf.+Double,lsat
525,3e5ad4f6,assist_is_useful,4,Conf.,lsat
526,3e5ad4f6,expl_is_useful,,Conf.,lsat
527,3e5ad4f6,assit_useful_detail,I evaluated it against the other options before deciding. Most of the time his answers made the most sense but occasionally they didn't.,Conf.,lsat
528,3e5ad4f6,,no,Conf.,lsat
529,3e5ad4f6,,,Conf.,lsat
530,3e5ad4f8,assist_is_useful,4,Conf.+Double,lsat
531,3e5ad4f8,expl_is_useful,3,Conf.+Double,lsat
532,3e5ad4f8,assit_useful_detail,"When I wasn't sure of the answer, or at times when Jarvis was 90% or more sure of an answer, I used Jarvis's answer.",Conf.+Double,lsat
533,3e5ad4f8,,no,Conf.+Double,lsat
534,3e5ad4f8,,,Conf.+Double,lsat
535,3e5ad4f9,assist_is_useful,4,Conf.,lsat
536,3e5ad4f9,expl_is_useful,,Conf.,lsat
537,3e5ad4f9,assit_useful_detail,"If Jarvis was highly sure he knew the correct answer, more than 85% sure, I would take his advice. If Jarvis was more evenly split between two ansers I would consider the answer more carefully. ",Conf.,lsat
538,3e5ad4f9,,no,Conf.,lsat
539,3e5ad4f9,,No,Conf.,lsat
540,3e5ad4fc,assist_is_useful,4,Conf.+Double,lsat
541,3e5ad4fc,expl_is_useful,4,Conf.+Double,lsat
542,3e5ad4fc,assit_useful_detail,as a guide to reasoning,Conf.+Double,lsat
543,3e5ad4fc,,no,Conf.+Double,lsat
544,3e5ad4fc,,,Conf.+Double,lsat
545,3e5ad4fd,assist_is_useful,2,Conf.+Single,lsat
546,3e5ad4fd,expl_is_useful,2,Conf.+Single,lsat
547,3e5ad4fd,assit_useful_detail,"I typically ignored Jarvis's explanations, as they often threw me off by making me predisposed to an answer.  I only looked at them if I was uncertain what to choose.",Conf.+Single,lsat
548,3e5ad4fd,,no,Conf.+Single,lsat
549,3e5ad4fd,,,Conf.+Single,lsat
550,3e5ad4fe,assist_is_useful,4,Conf.+Single,lsat
551,3e5ad4fe,expl_is_useful,4,Conf.+Single,lsat
552,3e5ad4fe,assit_useful_detail,"by seeing what they choose as an answer, then comparing it to the text. Then, I read why they decided to go with the answer in the first place, and made my choice.",Conf.+Single,lsat
553,3e5ad4fe,,no,Conf.+Single,lsat
554,3e5ad4fe,,,Conf.+Single,lsat
555,3e5ad4ff,assist_is_useful,3,Conf.+Single,lsat
556,3e5ad4ff,expl_is_useful,4,Conf.+Single,lsat
557,3e5ad4ff,assit_useful_detail,I have used information to ensure my answer whether it is correct or not.,Conf.+Single,lsat
558,3e5ad4ff,,no,Conf.+Single,lsat
559,3e5ad4ff,,"No, Thank you.",Conf.+Single,lsat
560,3e5ad503,assist_is_useful,3,Conf.+Adaptive,lsat
561,3e5ad503,expl_is_useful,3,Conf.+Adaptive,lsat
562,3e5ad503,assit_useful_detail,When I found he was sometimes completely incorrect I mistrusted his decisions. ,Conf.+Adaptive,lsat
563,3e5ad503,,no,Conf.+Adaptive,lsat
564,3e5ad503,,,Conf.+Adaptive,lsat
565,3e5ad505,assist_is_useful,3,Conf.,lsat
566,3e5ad505,expl_is_useful,,Conf.,lsat
567,3e5ad505,assit_useful_detail,"I tried not to. I tried to get the answer from the info given and if I was stumped, THEN i looked to see what Jarvis thought.",Conf.,lsat
568,3e5ad505,,no,Conf.,lsat
569,3e5ad505,,,Conf.,lsat
570,3e5ad504,assist_is_useful,2,Conf.,lsat
571,3e5ad504,expl_is_useful,,Conf.,lsat
572,3e5ad504,assit_useful_detail,I did not really use it. It seemed spotty at best in terms of quality,Conf.,lsat
573,3e5ad504,,no,Conf.,lsat
574,3e5ad504,,Some of these answers were a bit subjective,Conf.,lsat
575,3e5ad506,assist_is_useful,3,Conf.,lsat
576,3e5ad506,expl_is_useful,,Conf.,lsat
577,3e5ad506,assit_useful_detail,I ignored him on the questions where I felt more than 55% confident I knew the answer. When I wasn't sure I checked his response and reread my choice vs his if we disagreed.,Conf.,lsat
578,3e5ad506,,no,Conf.,lsat
579,3e5ad506,,no,Conf.,lsat
580,3e5ad507,assist_is_useful,4,Conf.+Double,lsat
581,3e5ad507,expl_is_useful,4,Conf.+Double,lsat
582,3e5ad507,assit_useful_detail,I came to my own conclusion and then checked with Jarvis.  If I wasn't positive I went with Jarvis's input.,Conf.+Double,lsat
583,3e5ad507,,yes,Conf.+Double,lsat
584,3e5ad507,,,Conf.+Double,lsat
585,3e5ad50a,assist_is_useful,5,Conf.,lsat
586,3e5ad50a,expl_is_useful,,Conf.,lsat
587,3e5ad50a,assit_useful_detail,I relied on his answers a lot. They helped me to make my decision.,Conf.,lsat
588,3e5ad50a,,no,Conf.,lsat
589,3e5ad50a,,no,Conf.,lsat
590,3e5ad50c,assist_is_useful,2,Conf.+Adaptive,lsat
591,3e5ad50c,expl_is_useful,1,Conf.+Adaptive,lsat
592,3e5ad50c,assit_useful_detail,"If I was on the fence, I tried to pay attention to Jarvis. However, after the first few questions I realized that the AI was wrong frequently and I tried not to pay attention too much.",Conf.+Adaptive,lsat
593,3e5ad50c,,no,Conf.+Adaptive,lsat
594,3e5ad50c,,,Conf.+Adaptive,lsat
595,3e5ad50e,assist_is_useful,3,Conf.+Adaptive,lsat
596,3e5ad50e,expl_is_useful,3,Conf.+Adaptive,lsat
597,3e5ad50e,assit_useful_detail,"I decided on my own answer before reviewing Jarvis' answers and reasoning. Sometimes I switched, but usually I went with my own instinct.",Conf.+Adaptive,lsat
598,3e5ad50e,,no,Conf.+Adaptive,lsat
599,3e5ad50e,,,Conf.+Adaptive,lsat
600,3e5ad50f,assist_is_useful,3,Conf.+Adaptive,lsat
601,3e5ad50f,expl_is_useful,4,Conf.+Adaptive,lsat
602,3e5ad50f,assit_useful_detail,"Comparing my own thoughts to Jarvis' allowed me to more easily check my own logic for flaws. Sometimes Jarvis had an easily identifiable ""robot mistake.""",Conf.+Adaptive,lsat
603,3e5ad50f,,no,Conf.+Adaptive,lsat
604,3e5ad50f,,,Conf.+Adaptive,lsat
605,3e5ad512,assist_is_useful,3,Conf.,lsat
606,3e5ad512,expl_is_useful,,Conf.,lsat
607,3e5ad512,assit_useful_detail,The A.I. seemed to be better than average with he choices. I would have been better served to have taken all the advice instead of just some of it. ,Conf.,lsat
608,3e5ad512,,no,Conf.,lsat
609,3e5ad512,,It worked well I would not change anything. ,Conf.,lsat
610,3e5ad518,assist_is_useful,4,Conf.+Adaptive,lsat
611,3e5ad518,expl_is_useful,4,Conf.+Adaptive,lsat
612,3e5ad518,assit_useful_detail,"If I was feeling iffy about a question, I read the reasoning behind Jarvis's choices and tried to reconcile that with my own thoughts.",Conf.+Adaptive,lsat
613,3e5ad518,,no,Conf.+Adaptive,lsat
614,3e5ad518,,Increase the base pay.,Conf.+Adaptive,lsat
615,3e5ad517,assist_is_useful,4,Conf.+Double,lsat
616,3e5ad517,expl_is_useful,4,Conf.+Double,lsat
617,3e5ad517,assit_useful_detail,Um I thought there wasn't enough information provided by the articles to draw up some of the conclusions up. Also I thought some of the questions were totally to trick the robot and us by not giving us the proper information to complete the task. Overall disappointed.,Conf.+Double,lsat
618,3e5ad517,,no,Conf.+Double,lsat
619,3e5ad517,,Needs work. The robot is smarter than all y'all.,Conf.+Double,lsat
620,3e5ad51a,assist_is_useful,2,Conf.,lsat
621,3e5ad51a,expl_is_useful,,Conf.,lsat
622,3e5ad51a,assit_useful_detail,"I noticed enough issues with the bot that I decided to use my own reasoning and ignore it. I only relied on it once to ""break a tie"" between two choices which I could not pick between myself.",Conf.,lsat
623,3e5ad51a,,no,Conf.,lsat
624,3e5ad51a,,None. Excellent formatting.,Conf.,lsat
625,3e5ad51b,assist_is_useful,2,Conf.+Single,lsat
626,3e5ad51b,expl_is_useful,2,Conf.+Single,lsat
627,3e5ad51b,assit_useful_detail,"I tried to solve the questions myself, and only if unsure did I look at Jarvis's response.",Conf.+Single,lsat
628,3e5ad51b,,no,Conf.+Single,lsat
629,3e5ad51b,,,Conf.+Single,lsat
630,3e5ad524,assist_is_useful,3,Conf.+Double,lsat
631,3e5ad524,expl_is_useful,2,Conf.+Double,lsat
